salento, 4
trieste, 8
roma tre, 1
bergamo, 5
pisa, 2
chieti, 1
cagliari, 4
firenze, 1
palermo, 3
vercelli, 3
bologna, 4
milano, 2
vercellivercelli, 1
ca'foscari, 1
miano, 1
l'aquila, 2
verona, 2
udine, 1
torino, 1
vercelli "a. avogadro", 1
