ca'foscari, 1
bari, 1
trieste, 8
cagliari, 4
ferrara, 1
salento, 4
l'aquila, 2
udine, 1
bergamo, 5
firenze, 1
bologna, 4
milano, 2
palermo, 3
vercelli "a. avogadro", 1
verona, 2
pisa, 2
chieti, 1
vercelli, 3
vercellivercelli, 1
miano, 1
roma tre, 1
torino, 1
