Puglia, 5
Toscana, 4
Lazio, 2
Marche, 2
Sicilia, 4
Emilia Romagna, 4
Abruzzo, 2
Sardegna, 3
Piemonte, 6
Veneto, 2
Lombardia, 7
Friuli Venezia Giulia, 4
Liguria, 1
Calabria, 1
Valle d'Aosta, 1
