Lombardia, 45
Friuli Venezia Giulia, 38
Sicilia, 7
Veneto, 49
Puglia, 22
Piemonte, 25
Toscana, 12
Campania, 8
Lazio, 12
Basilicata, 2
Emilia Romagna, 19
Marche, 8
Umbria, 1
Sardegna, 4
Abruzzo, 5
Liguria, 3
Calabria, 4
Trentino Alto Adige, 4
Valle d'Aosta, 2
