1998, 46
1989, 5
1992, 13
1999, 53
1995, 29
1993, 19
1983, 1
1996, 42
1994, 22
1979, 1
1997, 49
1984, 3
1991, 6
, 2
1976, 2
1982, 2
1987, 2
1990, 8
1988, 2
2000, 2
1963, 1
