7, 7
18, 9
20, 14
8, 16
16, 16
10, 60
14, 23
13, 28
15, 43
25, 5
12, 35
9, 13
11, 11
17, 10
27, 1
19, 3
21, 1
2, 2
24, 1
5, 1
22, 3
4, 1
, 3
6, 2
23, 1
35, 1
