14, 5
9.5, 2
16, 3
15.5, 4
3.5, 1
14.5, 6
-0.5, 2
13, 6
12, 7
11.5, 2
4.5, 3
15.0, 3
10, 5
5.5, 6
4.0, 3
9, 3
0, 9
19, 2
10.5, 5
17, 5
18.5, 1
17.5, 3
3.0, 5
6.0, 3
21.5, 1
-1, 1
13.5, 1
8, 3
1.5, 2
5.0, 3
2.5, 1
19.5, 2
11.0, 1
21.0, 1
6.5, 3
8.5, 1
16.5, 1
7.0, 3
0.5, 2
20.0, 1
2.0, 1
12.5, 1
7.5, 1
